Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027311.1,28628418,Intron,21.32,3.0E-08,106564808,LOC106564808,kinesin light chain 1-like
NC_027308.1,34355981,Flanks,-21.15,3.0E-08,106611228,LOC106611228,sorting nexin-6
NC_027306.1,12737565,Intron,-25.55,3.0E-08,106608644,LOC106608644,DENN domain-containing protein 4C-like
NC_027324.1,12562534,Intron,-25.58,3.0E-08,106586177,LOC106586177,"WD repeat, SAM and U-box domain-containing protein 1-like"
NC_027327.1,31564417,Exon,30.52,3.0E-08,106589873,LOC106589873,Usher syndrome type-1G protein homolog
NC_027325.1,33557399,Exon,-21.21,3.1E-08,106587677,LOC106587677,spermatogenesis-associated protein 5-like protein 1
NC_027310.1,17294710,P6K,-22.21,3.1E-08,106562128,LOC106562128,meiotic recombination protein REC114-like
NC_027314.1,29335063,P6K,23.65,3.1E-08,100380475,nt5d1,5-nucleotidase domain-containing protein 1
NC_027307.1,18372241,Intron,23.85,3.2E-08,106610332,LOC106610332,hydroperoxide isomerase ALOXE3-like
NC_027318.1,48440316,Exon,-23.11,3.3E-08,106579010,sstr5,somatostatin receptor 5
NC_027313.1,36268457,Flanks,-24.6,3.3E-08,106569487,LOC106569487,carbonic anhydrase 4-like
NC_027303.1,21330767,Intron,-20.29,3.3E-08,106602757,ctnna2,catenin alpha 2
NC_027320.1,10996415,Exon,23.32,3.4E-08,106581735,LOC106581735,transcription factor 21-like
NC_027302.1,11933975,Intron,-26.46,3.4E-08,106598874,LOC106598874,CMRF35-like molecule 9
NC_027302.1,22551184,Intron,-23.88,3.5E-08,100380535,Translation initiation factor eIF-2B subunit gamma,Translation initiation factor eIF-2B subunit gamma
NC_027311.1,87821800,Intron,-28.57,3.5E-08,106566214,LOC106566214,semaphorin-3D-like
NC_027310.1,70618445,Intron,21.82,3.6E-08,100196650,bnip3l,BCL2/adenovirus E1B interacting protein 3-like
NC_027326.1,27812918,Exon,20.95,3.6E-08,100170846,hoxa3ab,homeobox protein HoxA3ab
NC_027309.1,10582632,Exon,-26.81,3.6E-08,106613526,LOC106613526,TGF-beta-activated kinase 1 and MAP3K7-binding protein 3-like
NC_027313.1,28069292,Intron,-25.72,3.8E-08,106569171,LOC106569171,cadherin-2-like
NC_027328.1,13245570,Intron,-22.06,3.8E-08,106590164,LOC106590164,"arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1-like"
NW_012347630.1,8160,Exon,-20.37,3.8E-08,106592087,dachshund homolog 2-like,dachshund homolog 2-like
NC_027328.1,13750449,Intron,-21.62,3.8E-08,106590179,LOC106590179,protein scribble homolog
NC_027310.1,22849199,P1K,-21.71,3.9E-08,106562307,LOC106562307,uncharacterized LOC106562307
NC_027318.1,56778868,Flanks,-23.43,3.9E-08,106579144,LOC106579144,signal transducer and activator of transcription 5B-like
NC_027309.1,70033983,Flanks,-21.04,4.0E-08,106561028,LOC106561028,hyaluronidase-like
NC_027302.1,52136818,Intron,20.24,4.1E-08,106600760,LOC106600760,potassium voltage-gated channel subfamily C member 1-like
NC_027301.1,62413806,P6K,-20.64,4.1E-08,106591736,LOC106591736,zinc finger matrin-type protein 4-like
NC_027316.1,46809765,Flanks,-20.35,4.1E-08,106576362,WD repeat-containing protein 19-like,WD repeat-containing protein 19-like
NC_027300.1,960574,Flanks,-21.09,4.2E-08,106607245,"mannosidase, beta A, lysosomal",mannosidase beta
NC_027324.1,33450920,Flanks,27.86,4.3E-08,106586637,LOC106586637,lysophosphatidic acid phosphatase type 6-like
NC_027302.1,88273,Intron,20.14,4.4E-08,106595984,LOC106595984,EMILIN-2-like
NC_027300.1,149922520,Intron,-26.03,4.4E-08,106571505,map3k1,mitogen-activated protein kinase kinase kinase 1
NC_027313.1,84507031,Exon,-24.57,4.6E-08,106570604,LOC106570604,SH3 domain-binding protein 5-like
NC_027317.1,47620709,Intron,-26.76,4.6E-08,100195180,drap1,DR1-associated protein 1 (negative cofactor 2 alpha)
NC_027322.1,32276965,Intron,22.03,4.7E-08,106584433,LOC106584433,zinc finger and BTB domain-containing protein 7A-like
NC_027309.1,21163303,Intron,21.2,4.7E-08,106613801,LOC106613801,amino-terminal enhancer of split-like
NC_027309.1,81226467,Intron,-23.49,4.8E-08,106560805,mef2a,myocyte enhancer factor 2A
NC_027327.1,15714910,Intron,21.4,4.9E-08,106589589,cyth3,cytohesin 3
NC_027309.1,101444958,Intron,20.14,4.9E-08,106561501,LOC106561501,tripartite motif-containing protein 16-like
NC_027320.1,21220890,Intron,-20.23,5.0E-08,106581930,LOC106581930,PTB domain-containing engulfment adapter protein 1
NC_027313.1,89252604,Intron,-22.22,5.0E-08,106570720,LOC106570720,regulating synaptic membrane exocytosis protein 3-like
NC_027328.1,17381824,Intron,32.14,5.0E-08,106590313,prex2,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2"
NC_027300.1,155839114,Intron,26.0,5.0E-08,106572447,kinesin-like protein KIF1A,kinesin-like protein KIF1A
NC_027323.1,38706831,Intron,25.91,5.1E-08,106585836,grid2,glutamate ionotropic receptor delta type subunit 2
NC_027302.1,42872393,Intron,24.88,5.2E-08,106600589,LOC106600589,voltage-gated potassium channel subunit beta-1-like
NC_027306.1,28868961,Intron,21.85,5.4E-08,106609080,LOC106609080,collagen alpha-1(XXV) chain-like
NC_027314.1,78462212,Exon,-28.92,5.5E-08,106572365,LOC106572365,histone deacetylase 7-like
NC_027324.1,22120011,Exon,-20.03,5.6E-08,106586417,LOC106586417,protein disulfide-isomerase A5-like
NC_027324.1,33043551,P6K,22.44,5.6E-08,106586627,LOC106586627,vang-like protein 1
NC_027323.1,19147893,Intron,-21.95,5.7E-08,106585610,LOC106585610,glycerol-3-phosphate acyltransferase 4
NC_027300.1,56416320,Intron,23.1,5.8E-08,106606505,eno4,enolase 4
NC_027303.1,13043876,Intron,-22.17,5.8E-08,100306737,zn271,Zinc finger protein 271
NC_027312.1,77982642,Intron,27.7,5.9E-08,106567875,LOC106567875,sodium/potassium-transporting ATPase subunit beta-2-like
NC_027302.1,27598191,Intron,21.47,5.9E-08,106599680,LOC106599680,zinc finger protein 521-like
NC_027302.1,21680888,Flanks,20.64,6.1E-08,106599413,astn1,astrotactin 1
NC_027310.1,59568025,Intron,-23.53,6.1E-08,106563138,LOC106563138,netrin receptor UNC5D-like
NC_027316.1,13949754,P6K,-25.06,6.2E-08,106575359,gastrula zinc finger protein XlCGF71.1-like,gastrula zinc finger protein XlCGF71.1-like
NC_027309.1,75223231,Intron,-23.68,6.2E-08,106560958,LOC106560958,NT-3 growth factor receptor-like
NC_027327.1,6607722,Flanks,-22.37,6.4E-08,100306843,hecd2,Probable E3 ubiquitin-protein ligase HECTD2
NC_027324.1,48895202,Flanks,-24.53,6.5E-08,106586910,LOC106586910,zinc finger CCCH domain-containing protein 15-like
NC_027307.1,25154820,P1K,21.91,6.6E-08,106610535,LOC106610535,zinc finger and SCAN domain-containing protein 12-like
NC_027303.1,45612534,P6K,-21.13,6.7E-08,106603240,LOC106603240,"cGMP-dependent 3',5'-cyclic phosphodiesterase-like"
NC_027317.1,50941767,Intron,-24.48,6.9E-08,106577618,LOC106577618,synaptopodin-2-like
NC_027308.1,99204468,Exon,-20.3,7.1E-08,106612483,itpkc,inositol-trisphosphate 3-kinase C
NC_027324.1,31325556,Exon,-20.75,7.3E-08,106586604,tbx15,T-box 15
NC_027313.1,79331185,Flanks,-20.21,7.6E-08,106570508,potassium voltage-gated channel subfamily H member 8-like,potassium voltage-gated channel subfamily H member 8-like
NC_027308.1,63124910,Exon,-22.22,7.7E-08,106611765,LOC106611765,forkhead box protein O4-like
NC_027303.1,24951846,Intron,-23.86,7.8E-08,106602818,LOC106602818,segment polarity protein dishevelled homolog DVL-2-like
NC_027312.1,77069249,P1K,-21.75,7.8E-08,100136488,LOC100136488,olfactory receptor 146
NC_027312.1,37374465,Flanks,21.33,7.9E-08,106567122,LOC106567122,cerebellin-4-like
NC_027318.1,29423092,Intron,-20.5,7.9E-08,106578704,LOC106578704,collectin-12-like
NC_027319.1,43230414,Intron,-21.03,8.3E-08,106580671,LOC106580671,ATP-binding cassette sub-family G member 1-like
NC_027312.1,40034184,Intron,-24.74,8.5E-08,106567181,LOC106567181,diacylglycerol kinase alpha-like
NC_027309.1,63015614,P6K,21.48,8.5E-08,106560783,ornithine decarboxylase antizyme 2-like,ornithine decarboxylase antizyme 2-like
NC_027307.1,24863939,Flanks,-20.03,8.5E-08,106610513,LOC106610513,up-regulator of cell proliferation-like
NC_027300.1,27221033,P6K,-20.07,8.6E-08,106598828,trmt5,tRNA methyltransferase 5
NC_027319.1,70415415,P6K,-23.85,8.8E-08,106581348,LOC106581348,inward rectifier potassium channel 13-like
NW_012347317.1,22876,Exon,23.82,8.8E-08,106591856,LOC106591856,zinc finger protein 106-like
NC_027326.1,4292460,Intron,21.07,8.8E-08,100194709,LOC100194709,plectin
NC_027308.1,26274770,Flanks,29.56,8.9E-08,106610953,LOC106610953,exocyst complex component 3-like protein 4
NC_027324.1,13871251,P6K,-21.56,9.0E-08,106586207,LOC106586207,collagen alpha-1(XXVIII) chain-like
NC_027320.1,23666288,Intron,22.13,9.1E-08,106581983,LOC106581983,cytoplasmic protein NCK2-like
NC_027310.1,80364925,Intron,21.11,9.1E-08,106563664,LOC106563664,neurexin-2-like
NC_027308.1,97374556,Intron,21.32,9.3E-08,100195704,arginine/serine-rich coiled-coil 1,arginine and serine rich coiled-coil 1
NC_027317.1,44767855,Intron,20.33,9.3E-08,106577495,LOC106577495,actin filament-associated protein 1-like
NC_027306.1,1208085,Exon,-20.77,9.5E-08,106608430,LOC106608430,toll-like receptor 2
NC_027308.1,72815898,Intron,-21.02,9.6E-08,106611959,LOC106611959,AF4/FMR2 family member 2-like
NC_027313.1,65171295,P1K,20.95,9.7E-08,106570219,LOC106570219,"KH domain-containing, RNA-binding, signal transduction-associated protein 3-like"
NC_027309.1,101110557,Intron,25.44,9.8E-08,106561493,LOC106561493,neuron navigator 2-like
NC_027307.1,1219682,Intron,26.66,9.9E-08,106609909,LOC106609909,choline transporter-like protein 1
NC_027323.1,1681007,Intron,-24.5,9.9E-08,106584901,kremen1,kringle containing transmembrane protein 1
NC_027300.1,149922498,Intron,-25.4,1.0E-07,106571505,map3k1,mitogen-activated protein kinase kinase kinase 1
NC_027305.1,74925955,Flanks,20.05,1.0E-07,106608178,LOC106608178,ankyrin repeat domain-containing protein 9-like
NC_027303.1,25982775,Intron,-20.84,1.0E-07,106602828,cblb,Cbl proto-oncogene B
NC_027314.1,40308792,P6K,-21.1,1.1E-07,106571702,ppp4r4,protein phosphatase 4 regulatory subunit 4
NC_027308.1,53940351,Intron,-21.17,1.1E-07,106611555,LOC106611555,rap guanine nucleotide exchange factor 2-like
NC_027314.1,31204494,Flanks,-20.38,1.1E-07,106571356,LOC106571356,lethal(3)malignant brain tumor-like protein 3
NC_027314.1,75920618,Intron,-22.41,1.1E-07,106572014,LOC106572014,heat shock protein beta-7-like
NC_027314.1,63739937,Intron,21.2,1.1E-07,106572304,LOC106572304,semaphorin-3ab-like
NC_027314.1,27255213,P6K,21.86,1.1E-07,106571272,LOC106571272,sentrin-specific protease 6-like
NC_027312.1,27336968,Intron,-29.06,1.2E-07,106566803,LOC106566803,nucleolar protein 4-like
NC_027316.1,2977454,Flanks,-22.69,1.2E-07,106575120,gart,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"
NC_027303.1,46147829,Intron,21.96,1.2E-07,106603391,LOC106603391,protein KIAA2022-like
NC_027309.1,72875237,Intron,-23.44,1.2E-07,106560989,LOC106560989,potassium voltage-gated channel subfamily KQT member 1-like
NC_027313.1,9532782,Exon,-20.95,1.2E-07,106568737,LOC106568737,potassium channel subfamily T member 2-like
NC_027326.1,28271161,Intron,-21.47,1.2E-07,106588853,LOC106588853,MAGUK p55 subfamily member 6-like
NC_027327.1,27619022,Intron,-20.35,1.2E-07,106589815,LOC106589815,CUB and sushi domain-containing protein 1-like
NC_027301.1,38614549,P1K,-26.43,1.3E-07,106585154,LOC106585154,mitogen-activated protein kinase kinase kinase kinase 3-like
NC_027324.1,29679974,Intron,-23.16,1.3E-07,106586540,LOC106586540,ephrin type-A receptor 6-like
NC_027311.1,71120727,Flanks,20.77,1.3E-07,106565759,LOC106565759,SRSF protein kinase 2-like
NC_027320.1,35656699,Intron,-25.76,1.3E-07,106582256,LOC106582256,mitogen-activated protein kinase kinase kinase kinase 4-like
NC_027304.1,33346275,Intron,-20.08,1.4E-07,100194849,fgf13,fibroblast growth factor 13
NC_027303.1,41707614,Intron,-20.56,1.4E-07,106603279,LOC106603279,unconventional myosin-XVIIIa-like
NC_027312.1,76401493,Flanks,-20.44,1.4E-07,106567923,LOC106567923,collagenase 3-like
NC_027320.1,55921054,Intron,-22.1,1.5E-07,106582541,fer-1-like protein 6,fer-1-like protein 6
NC_027310.1,65684762,Intron,22.6,1.5E-07,106563274,dnm1,dynamin 1
NC_027315.1,10553494,Intron,-22.74,1.5E-07,106573239,LOC106573239,neuron navigator 2-like
NC_027314.1,43610517,Exon,24.33,1.6E-07,106571648,LOC106571648,gap junction delta-2 protein-like
NC_027300.1,38642730,Intron,-21.49,1.6E-07,106601783,LOC106601783,gephyrin-like
NW_012343628.1,31880,Intron,21.79,1.6E-07,106591258,LOC106591258,guanylate cyclase soluble subunit alpha-2-like
NC_027322.1,29525372,Intron,24.69,1.7E-07,106584374,LOC106584374,long-chain-fatty-acid--CoA ligase ACSBG2-like
NC_027304.1,51412225,Intron,-20.72,1.7E-07,106605129,LOC106605129,MAP7 domain-containing protein 1-like
NC_027312.1,39933147,Exon,20.71,1.7E-07,106567174,LOC106567174,inactive dipeptidyl peptidase 10-like
NC_027313.1,24085289,Intron,-22.91,1.7E-07,106569244,LOC106569244,cadherin-6-like
NC_027327.1,22079475,P250,21.32,1.8E-07,106589727,LOC106589727,fibulin-7-like
NC_027310.1,3409507,Intron,20.83,1.8E-07,106561885,kif6,kinesin family member 6
NC_027322.1,12504993,Intron,-21.23,1.9E-07,106584075,LOC106584075,dual specificity protein phosphatase 22-B-like
NC_027323.1,12267511,Intron,22.64,1.9E-07,106585083,LOC106585083,autism susceptibility gene 2 protein-like
NC_027313.1,75752473,Intron,-22.9,2.0E-07,106570417,LOC106570417,src-like-adapter
NC_027300.1,29042985,Intron,-25.91,2.0E-07,106600528,LOC106600528,gamma-aminobutyric acid receptor subunit alpha-2-like
NC_027314.1,48989818,Intron,-20.6,2.1E-07,106571741,trmt6,tRNA methyltransferase 6
NC_027302.1,60001659,Intron,-20.61,2.1E-07,106601015,LOC106601015,ATP-citrate synthase-like
NC_027316.1,49001616,Exon,26.78,2.1E-07,106576445,LOC106576445,apoptotic protease-activating factor 1-like
NC_027305.1,7678864,Flanks,22.58,2.1E-07,106606406,LOC106606406,uncharacterized LOC106606406
NC_027302.1,52114385,Intron,21.83,2.1E-07,106600760,LOC106600760,potassium voltage-gated channel subfamily C member 1-like
NC_027323.1,9593487,Exon,23.81,2.1E-07,106585129,zmat4,zinc finger matrin-type 4
NC_027319.1,59764431,P6K,20.11,2.2E-07,106581156,LOC106581156,dixin-A-like
NC_027315.1,9805814,Intron,-26.76,2.2E-07,106573253,LOC106573253,protein HOS4-like
NC_027310.1,55305909,Intron,-20.3,2.3E-07,106562994,seizure 6-like protein,seizure 6-like protein
NC_027306.1,20720731,Intron,21.27,2.3E-07,106608850,LOC106608850,apoptotic chromatin condensation inducer in the nucleus-like
NC_027309.1,49600937,P6K,-20.88,2.4E-07,106560611,LOC106560611,heparan sulfate 2-O-sulfotransferase 1-like
NC_027311.1,3920627,Intron,21.18,2.4E-07,106564136,LOC106564136,MICAL-like protein 2
NC_027303.1,32905607,Intron,-20.99,2.5E-07,106602943,dach2,dachshund family transcription factor 2
NC_027311.1,45628556,Intron,-20.28,2.5E-07,106565136,nckipsd,NCK interacting protein with SH3 domain
NC_027300.1,54499816,Intron,-20.55,2.5E-07,106605956,LOC106605956,synapse differentiation-inducing gene protein 1-like
NC_027309.1,74533835,Intron,-23.15,2.5E-07,106560949,LOC106560949,aminopeptidase N-like
NC_027310.1,81421927,Exon,21.74,2.6E-07,106563688,LOC106563688,hypoxia-inducible factor 1-alpha-like
NC_027316.1,43472097,P6K,20.23,2.6E-07,106576230,LOC106576230,tetratricopeptide repeat protein GNN-like
NC_027313.1,41312504,Intron,23.52,2.7E-07,106569613,LOC106569613,uncharacterized LOC106569613
NC_027306.1,44529403,Intron,-28.68,2.7E-07,106609399,LOC106609399,lysine-specific demethylase 7B-like
NC_027316.1,29629022,Flanks,21.39,2.8E-07,100194995,Nucleolar protein 5,Nucleolar protein 5
NC_027318.1,30536797,Exon,23.12,2.8E-07,106578682,LOC106578682,transcriptional regulator Myc-like
NC_027303.1,2023910,Intron,-23.4,2.8E-07,106602231,LOC106602231,rho GTPase-activating protein 7-like
NC_027320.1,24828789,Intron,-21.42,2.8E-07,106582012,LOC106582012,importin subunit alpha-4-like
NC_027300.1,52281429,Intron,-21.43,2.9E-07,106605097,LOC106605097,tetratricopeptide repeat protein 7A-like
NC_027309.1,54527488,Intron,-20.44,3.0E-07,106560719,LOC106560719,serine/threonine-protein kinase BRSK2
NC_027310.1,57678527,Flanks,-21.72,3.0E-07,106563039,LOC106563039,homeobox protein orthopedia B-like
NC_027313.1,3498480,P6K,22.86,3.0E-07,106568634,fam134b,reticulophagy regulator 1
NC_027312.1,35519610,P6K,-24.31,3.0E-07,100196433,Calcium-binding and coiled-coil domain-containing protein 1,Calcium-binding and coiled-coil domain-containing protein 1
NC_027316.1,926144,P250,-23.47,3.2E-07,106575137,LOC106575137,zinc finger protein 804A-like
NC_027312.1,60142672,Intron,22.73,3.3E-07,106567565,LOC106567565,rho guanine nucleotide exchange factor 12-like
NC_027326.1,29309895,Intron,-21.3,3.3E-07,106588897,LOC106588897,nuclear transcription factor Y subunit gamma-like
NC_027311.1,81502562,Intron,21.48,3.4E-07,106566106,mitogen-activated protein kinase 14A-like,mitogen-activated protein kinase 14A-like
NC_027300.1,91047534,Flanks,21.43,3.4E-07,106612971,marveld1,MARVEL domain containing 1
NC_027303.1,20713334,Intron,24.92,3.4E-07,106602765,LOC106602765,F-box only protein 41-like
NC_027310.1,78277985,Intron,21.25,3.5E-07,106563583,LOC106563583,MAP7 domain-containing protein 2-like
NC_027303.1,49787582,Intron,21.65,3.5E-07,106603524,LOC106603524,autism susceptibility gene 2 protein-like
NC_027308.1,26380805,Exon,-24.92,3.5E-07,106610916,LOC106610916,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like"
NC_027313.1,7295126,Intron,21.3,3.7E-07,106568690,LOC106568690,vertebrate ancient opsin-like
NC_027306.1,39075536,Exon,-21.12,3.8E-07,106609299,LOC106609299,filamin-C-like
NC_027320.1,35656716,Intron,24.29,3.8E-07,106582256,LOC106582256,mitogen-activated protein kinase kinase kinase kinase 4-like
NC_027313.1,26243223,Flanks,20.49,3.9E-07,106569198,LOC106569198,pre-B-cell leukemia transcription factor 1-like
NC_027322.1,33663759,Intron,-23.94,4.0E-07,106584474,LOC106584474,plexin-B2-like
NC_027302.1,39218845,Exon,23.82,4.1E-07,106600481,LOC106600481,zinc finger protein 180-like
NC_027314.1,37528432,Exon,26.84,4.2E-07,106571475,LOC106571475,centrosomal protein of 170 kDa protein B-like
NC_027308.1,62606367,P6K,-20.78,4.4E-07,106611782,LOC106611782,cystine/glutamate transporter-like
NC_027312.1,20003975,Intron,-20.91,4.6E-07,106566735,cdh4,cadherin 4
NC_027310.1,53542329,Intron,-25.41,4.6E-07,106562972,LOC106562972,laminin subunit gamma-3-like
NC_027300.1,61164986,Intron,25.62,4.7E-07,106607187,LOC106607187,cGMP-dependent protein kinase 1-like
NC_027319.1,27437367,Intron,21.19,4.7E-07,106580320,LOC106580320,sodium- and chloride-dependent GABA transporter ine-like
NC_027300.1,118199320,Intron,-20.48,4.8E-07,106563686,LOC106563686,malignant fibrous histiocytoma-amplified sequence 1 homolog
NC_027325.1,10769228,Intron,-20.58,4.8E-07,106587148,LOC106587148,docking protein 4-like
NC_027309.1,97240514,Intron,20.36,4.8E-07,106561381,LOC106561381,transmembrane and TPR repeat-containing protein 2-like
NC_027327.1,4839911,Flanks,23.6,4.9E-07,106589356,LOC106589356,ubiquitin domain-containing protein 1
NC_027316.1,45698955,Intron,20.36,4.9E-07,106576317,LOC106576317,synaptotagmin-1-like
NC_027315.1,60173138,Intron,21.92,5.0E-07,106574338,LOC106574338,neural cell adhesion molecule 2-like
NC_027313.1,23844121,P6K,21.4,5.0E-07,106569251,LOC106569251,transmembrane protein 68-like
NC_027328.1,17341388,Intron,22.14,5.1E-07,106590313,prex2,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2"
NC_027325.1,30789557,P6K,20.74,5.3E-07,106587587,LOC106587587,sal-like protein 1
NC_027318.1,68531350,Intron,24.23,5.3E-07,106579527,LOC106579527,serine/threonine-protein kinase Sgk3-like
