Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027324.1,33043517,P6K,23.67,9.4E-09,106586627,LOC106586627,vang-like protein 1
NC_027317.1,7931641,Intron,26.31,9.6E-09,106576788,LOC106576788,DNA nucleotidylexotransferase-like
NC_027317.1,13183750,Flanks,20.16,1.0E-08,106576685,LOC106576685,uncharacterized LOC106576685
NC_027308.1,74750938,Intron,23.29,1.0E-08,100194858,cssa09h4orf29,abhydrolase domain containing 18
NC_027303.1,31785776,Intron,20.74,1.0E-08,106602918,LOC106602918,rho GTPase-activating protein 24-like
NC_027312.1,82914755,Intron,-20.08,1.0E-08,106568106,LOC106568106,kinase suppressor of Ras 1-like
NC_027320.1,23084633,Flanks,-31.75,1.1E-08,106581958,cep97,centrosomal protein 97
NC_027309.1,113595904,Exon,22.96,1.1E-08,106561815,kcnc1,potassium voltage-gated channel subfamily C member 1
NC_027309.1,92370050,P6K,-26.64,1.1E-08,106561299,rccd1,RCC1 domain containing 1
NC_027306.1,13482284,Intron,-21.12,1.1E-08,106608626,LOC106608626,nuclear factor 1 B-type-like
NC_027301.1,28276324,Intron,-22.03,1.1E-08,106582914,LOC106582914,myomesin-3-like
NC_027314.1,81137003,Intron,28.79,1.1E-08,106572392,LOC106572392,calmodulin-binding transcription activator 1-like
NC_027303.1,8424682,Exon,-22.34,1.1E-08,106602345,LOC106602345,FRAS1-related extracellular matrix protein 2-like
NC_027300.1,149154880,Intron,-24.39,1.1E-08,106571354,wrn,WRN RecQ like helicase
NC_027310.1,67832848,Intron,20.41,1.2E-08,106563266,LOC106563266,BMP/retinoic acid-inducible neural-specific protein 1
NC_027325.1,6797911,Intron,24.17,1.2E-08,106587064,LOC106587064,serine/threonine-protein kinase BRSK2-like
NC_027307.1,4263018,Intron,-22.73,1.2E-08,106609988,LOC106609988,uncharacterized LOC106609988
NC_027315.1,12987152,Intron,20.23,1.2E-08,106573195,LOC106573195,solute carrier family 45 member 3-like
NC_027305.1,60038384,Intron,-27.05,1.2E-08,106607835,LOC106607835,"atypical kinase ADCK3, mitochondrial-like"
NC_027313.1,51969102,Flanks,26.86,1.2E-08,106570109,LOC106570109,pre-B-cell leukemia transcription factor-interacting protein 1-like
NC_027322.1,44791325,Exon,21.76,1.2E-08,106584756,LOC106584756,zymogen granule membrane protein 16-like
NC_027309.1,79949822,Intron,20.18,1.2E-08,106560836,LOC106560836,leucine-rich repeat-containing protein 16B-like
NC_027319.1,36244641,Intron,-23.57,1.3E-08,106580533,LOC106580533,tenascin-like
NC_027300.1,20883516,Exon,25.56,1.3E-08,106580093,LOC106580093,fibronectin type III domain-containing protein 5-like
NC_027322.1,33606700,Intron,-21.9,1.3E-08,106584474,LOC106584474,plexin-B2-like
NC_027310.1,88324826,Flanks,25.24,1.4E-08,106563873,postn,periostin
NC_027308.1,3796258,Intron,-23.9,1.4E-08,106610606,bre,BRISC and BRCA1 A complex member 2
NC_027319.1,52736167,P6K,-20.44,1.4E-08,106580941,LOC106580941,major facilitator superfamily domain-containing protein 1-like
NC_027303.1,65690432,Intron,24.85,1.4E-08,106603778,LOC106603778,CAP-Gly domain-containing linker protein 2-like
NC_027309.1,18184555,Intron,-21.38,1.4E-08,106613725,LOC106613725,neurocan core protein-like
NC_027327.1,24524806,Intron,20.15,1.4E-08,106589747,wdr27,WD repeat domain 27
NC_027327.1,24524815,Intron,20.15,1.4E-08,106589747,wdr27,WD repeat domain 27
NC_027318.1,4334800,Intron,22.96,1.5E-08,106578335,LOC106578335,calpain-15-like
NC_027309.1,105954463,Intron,-21.2,1.5E-08,106561616,LOC106561616,anoctamin-1-like
NC_027306.1,32742525,Intron,-20.49,1.5E-08,106609118,LOC106609118,proton myo-inositol cotransporter-like
NC_027302.1,31873250,P6K,27.43,1.5E-08,106599874,LOC106599874,protein Wnt-9a-like
NC_027328.1,4572214,Intron,-20.57,1.5E-08,106590046,LOC106590046,cadherin-18-like
NC_027314.1,42387149,Flanks,21.67,1.5E-08,106571671,LOC106571671,breast cancer metastasis-suppressor 1-like protein-A
NC_027326.1,31491341,Intron,21.09,1.6E-08,106588931,LOC106588931,gamma-aminobutyric acid type B receptor subunit 2-like
NC_027324.1,22120011,Exon,-20.93,1.6E-08,106586417,LOC106586417,protein disulfide-isomerase A5-like
NC_027310.1,31689563,Flanks,24.0,1.6E-08,106562458,E3 ubiquitin-protein ligase TRIM21-like,E3 ubiquitin-protein ligase TRIM21-like
NC_027308.1,93602906,Flanks,-25.39,1.6E-08,106612372,LOC106612372,rho GTPase-activating protein 35-like
NC_027320.1,1211847,Exon,20.31,1.6E-08,106581617,tbc1d4,TBC1 domain family member 4
NC_027312.1,22123081,Intron,-24.46,1.8E-08,106566685,LOC106566685,voltage-dependent L-type calcium channel subunit alpha-1D-like
NC_027303.1,3510078,Exon,20.72,1.8E-08,106602165,LOC106602165,uncharacterized LOC106602165
NC_027311.1,12235938,Intron,21.78,1.8E-08,106564450,LOC106564450,voltage-dependent P/Q-type calcium channel subunit alpha-1A-like
NC_027313.1,1437228,Intron,-21.48,1.8E-08,100195604,ankh,ANKH inorganic pyrophosphate transport regulator
NC_027305.1,52059405,Exon,21.79,1.8E-08,106607687,col12a1,collagen type XII alpha 1 chain
NC_027301.1,20115955,Intron,-28.01,1.9E-08,106579904,LOC106579904,growth factor receptor-bound protein 10-like
NC_027303.1,74196783,Exon,-22.67,2.0E-08,106603904,LOC106603904,uncharacterized LOC106603904
NC_027324.1,22120033,Intron,-20.9,2.0E-08,106586417,LOC106586417,protein disulfide-isomerase A5-like
NC_027320.1,24828377,Intron,23.14,2.0E-08,106582012,LOC106582012,importin subunit alpha-4-like
NC_027301.1,3023592,Intron,24.78,2.0E-08,106573734,LOC106573734,potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2-like
NC_027317.1,50941816,Intron,-23.94,2.1E-08,106577618,LOC106577618,synaptopodin-2-like
NC_027320.1,29208763,Intron,24.35,2.1E-08,106582101,LOC106582101,immunoglobulin superfamily member 3-like
NC_027310.1,52829541,Flanks,-22.65,2.1E-08,106562963,LOC106562963,formin-binding protein 1-like
NC_027300.1,38642691,Intron,-20.33,2.1E-08,106601783,LOC106601783,gephyrin-like
NC_027314.1,85530022,Flanks,-21.67,2.2E-08,106572575,LOC106572575,trypsin I-P1-like
NC_027302.1,60542824,Intron,-22.1,2.2E-08,100380532,sta5b,Signal transducer and activator of transcription 5B
NC_027303.1,55209579,Intron,23.39,2.2E-08,106603449,vps37d,VPS37D subunit of ESCRT-I
NC_027306.1,17663894,P6K,21.29,2.2E-08,106608762,LOC106608762,chromodomain-helicase-DNA-binding protein 3-like
NC_027313.1,59191640,Exon,22.0,2.3E-08,106569953,LOC106569953,collagen alpha-1(XI) chain-like
NC_027319.1,18700957,Flanks,-24.65,2.3E-08,106580219,LOC106580219,protein GUCD1-like
NC_027321.1,46368528,Exon,-20.89,2.3E-08,106583601,LOC106583601,disks large-associated protein 4-like
NC_027324.1,10285830,Intron,20.33,2.3E-08,106586145,LOC106586145,signal transducer and activator of transcription 4-like
NC_027314.1,47439048,Exon,-22.24,2.4E-08,106571582,LOC106571582,MAM domain-containing glycosylphosphatidylinositol anchor protein 2-like
NC_027312.1,41677633,Intron,-20.16,2.4E-08,106567255,dvl1,dishevelled segment polarity protein 1
NC_027311.1,69255824,P6K,-25.01,2.5E-08,106565803,LOC106565803,tubulin monoglycylase TTLL3-like
NC_027312.1,14947669,Flanks,20.23,2.5E-08,106566603,LOC106566603,metabotropic glutamate receptor 7-like
NC_027310.1,4222255,Intron,-24.14,2.6E-08,106561890,syt14,synaptotagmin 14
NC_027309.1,13013992,Intron,20.8,2.6E-08,106613575,LOC106613575,ephrin-A2-like
NC_027301.1,32589306,Exon,22.37,2.7E-08,106583613,LOC106583613,plectin-like
NC_027317.1,61933782,Flanks,20.81,2.8E-08,106577942,LOC106577942,FACT complex subunit SPT16-like
NC_027326.1,18988935,Intron,-20.68,2.8E-08,106588628,LOC106588628,receptor-type tyrosine-protein phosphatase U-like
NC_027314.1,88820598,Intron,22.22,3.0E-08,106572652,LOC106572652,molybdate-anion transporter-like
NC_027304.1,52283437,Intron,20.34,3.0E-08,106604999,LOC106604999,uncharacterized LOC106604999
NC_027302.1,47329936,Intron,-20.49,3.1E-08,106600633,LOC106600633,ras-related protein Rab-28
NC_027301.1,26953759,Flanks,22.33,3.1E-08,106582523,LOC106582523,receptor-interacting serine/threonine-protein kinase 1-like
NC_027312.1,28291455,Intron,-25.79,3.2E-08,106566785,LOC106566785,inosine-5'-monophosphate dehydrogenase 2
NC_027300.1,10291847,Intron,21.43,3.3E-08,106561796,LOC106561796,protein quaking-A
NC_027323.1,34386811,Intron,-31.89,3.4E-08,106585765,LOC106585765,EGF-like repeat and discoidin I-like domain-containing protein 3
NC_027306.1,7800882,Intron,21.99,3.5E-08,106608554,LOC106608554,cholecystokinin receptor type A-like
NC_027320.1,34579406,Intron,-22.21,3.5E-08,106582229,LOC106582229,serine-aspartate repeat-containing protein I-like
NC_027300.1,60250656,Intron,-20.77,3.5E-08,106607177,LOC106607177,neuroendocrine convertase 2-like
NC_027313.1,26844475,Intron,-22.58,3.6E-08,106569190,LOC106569190,5'-AMP-activated protein kinase subunit gamma-2-like
NC_027305.1,24566831,Flanks,-25.46,3.6E-08,100286672,NADH dehydrogenase 1 alpha subcomplex subunit 4,NADH dehydrogenase 1 alpha subcomplex subunit 4
NW_012350308.1,6059,Exon,-20.91,3.7E-08,106593501,LOC106593501,neurobeachin-like
NC_027300.1,119652710,Intron,20.0,3.7E-08,106564165,LOC106564165,protein FAM222A-like
NC_027320.1,15532752,Intron,22.25,3.7E-08,106581794,LOC106581794,cysteine/serine-rich nuclear protein 3-like
NC_027309.1,79299564,Flanks,21.88,3.7E-08,106560850,LOC106560850,protein NLRC5-like
NC_027311.1,87822244,Intron,-26.87,3.7E-08,106566214,LOC106566214,semaphorin-3D-like
NC_027319.1,49479984,Intron,20.27,3.8E-08,106580831,LOC106580831,aarF domain-containing protein kinase 4-like
NC_027318.1,70430891,P1K,21.16,3.9E-08,106579603,LOC106579603,polypeptide N-acetylgalactosaminyltransferase 11-like
NC_027301.1,18714531,Exon,-21.71,4.0E-08,106579054,activating signal cointegrator 1 complex subunit 3-like,activating signal cointegrator 1 complex subunit 3-like
NC_027312.1,83652803,P1K,20.91,4.0E-08,106568086,acaca,acetyl-CoA carboxylase alpha
NC_027302.1,19556771,Flanks,20.23,4.0E-08,106599493,LOC106599493,cyclin-Y-like
NC_027301.1,49163945,Exon,20.36,4.0E-08,106586852,LOC106586852,VPS10 domain-containing receptor SorCS1-like
NC_027303.1,33449297,Exon,-20.09,4.0E-08,106602966,LOC106602966,pinopsin-like
NC_027307.1,7720648,Intron,22.06,4.1E-08,100195162,DnaJ homolog subfamily A member 1,DnaJ homolog subfamily A member 1
NC_027305.1,36850329,Intron,25.3,4.1E-08,106607321,LOC106607321,SRC kinase signaling inhibitor 1-like
NC_027300.1,26332166,Exon,-23.85,4.1E-08,106595839,LOC106595839,uncharacterized LOC106595839
NC_027323.1,32097709,Exon,-21.16,4.1E-08,106585631,LOC106585631,caspase recruitment domain-containing protein 9-like
NC_027303.1,33993946,Exon,22.45,4.2E-08,106602987,LOC106602987,neurexin-2-like
NC_027326.1,18988947,Intron,-22.15,4.2E-08,106588628,LOC106588628,receptor-type tyrosine-protein phosphatase U-like
NC_027309.1,55767305,Intron,24.6,4.2E-08,106560707,LOC106560707,"carnitine O-palmitoyltransferase 1, liver isoform-like"
NC_027328.1,15144806,P1K,20.83,4.3E-08,106590202,LOC106590202,mediator of RNA polymerase II transcription subunit 1-like
NC_027320.1,34852096,Flanks,24.71,4.5E-08,106582236,LOC106582236,interferon-induced guanylate-binding protein 1-like
NC_027300.1,129408003,P6K,22.52,4.5E-08,106566689,LOC106566689,MAM domain-containing protein 2-like
NC_027318.1,31461512,Intron,-21.18,4.5E-08,106578665,LOC106578665,protein scribble homolog
NC_027316.1,37612147,Exon,20.61,4.5E-08,100380855,LOC100380855,nicotinamide phosphoribosyltransferase
NC_027310.1,23120873,Intron,20.04,4.6E-08,106562299,LOC106562299,transcription factor Maf-like
NC_027319.1,51265007,Intron,24.44,4.6E-08,106580952,LOC106580952,"39S ribosomal protein L44, mitochondrial-like"
NC_027300.1,82724854,Intron,-23.63,4.7E-08,106610853,LOC106610853,adenylosuccinate synthetase isozyme 2
NC_027313.1,74669352,Intron,20.1,4.7E-08,106570404,LOC106570404,solute carrier family 45 member 4-like
NC_027316.1,40815980,Intron,-21.62,4.9E-08,106576173,LOC106576173,tetraspanin-12-like
NC_027300.1,22674394,P6K,21.1,4.9E-08,106583292,LOC106583292,bcl-2-modifying factor-like
NC_027303.1,12264401,P6K,-27.55,5.0E-08,106602442,LOC106602442,teneurin-3-like
NC_027302.1,52114342,Intron,25.12,5.0E-08,106600760,LOC106600760,potassium voltage-gated channel subfamily C member 1-like
NC_027308.1,111167450,Exon,21.83,5.0E-08,106612865,LOC106612865,T-box transcription factor TBX2b-like
NC_027303.1,67251912,P1K,20.86,5.1E-08,106603792,LOC106603792,GRAM domain-containing protein 1B-like
NC_027320.1,4785971,Intron,20.49,5.2E-08,106581627,LOC106581627,DNA-directed RNA polymerase II subunit RPB1-like
NC_027309.1,64041845,Intron,-20.73,5.2E-08,106560760,itga11,integrin subunit alpha 11
NC_027308.1,57823192,Flanks,27.91,5.3E-08,106611612,LOC106611612,gamma-aminobutyric acid receptor subunit alpha-2-like
NC_027308.1,97356331,Intron,-25.94,5.4E-08,100195704,arginine/serine-rich coiled-coil 1,arginine and serine rich coiled-coil 1
NC_027321.1,21098884,Exon,-21.0,5.4E-08,106583017,LOC106583017,coiled-coil domain-containing protein 3-like
NC_027313.1,39556578,Flanks,24.98,5.4E-08,106569587,LOC106569587,uncharacterized LOC106569587
NC_027303.1,44638539,P6K,22.86,5.6E-08,106603336,LOC106603336,coiled-coil domain-containing protein 61-like
NC_027312.1,6977535,Intron,25.04,5.6E-08,106566415,LOC106566415,copine-5-like
NC_027320.1,2463732,P6K,-23.91,5.7E-08,106581630,LOC106581630,G-protein coupled receptor 183-like
NC_027308.1,19614559,Intron,21.38,5.8E-08,100286675,DnaJ homolog subfamily C member 17,DnaJ homolog subfamily C member 17
NC_027312.1,92074499,P6K,-24.25,5.8E-08,106568335,LOC106568335,stearoyl-CoA desaturase 5-like
NC_027323.1,26461500,P6K,-21.64,5.9E-08,106585417,LOC106585417,uncharacterized LOC106585417
NC_027309.1,74533858,Intron,20.82,5.9E-08,106560949,LOC106560949,aminopeptidase N-like
NC_027324.1,19626313,Intron,23.83,6.0E-08,100306861,e41l5,Band 4.1-like protein 5
NC_027323.1,43955880,P6K,-21.21,6.0E-08,106585930,mcidas,multiciliate differentiation and DNA synthesis associated cell cycle protein
NC_027312.1,94005020,Intron,20.68,6.0E-08,106568367,LOC106568367,adenomatous polyposis coli protein-like
NC_027315.1,70014984,Intron,-25.68,6.2E-08,106574399,LOC106574399,sodium-driven chloride bicarbonate exchanger-like
NC_027319.1,56687334,Intron,-24.26,6.4E-08,106581048,LOC106581048,septin-4-like
NC_027317.1,6170575,Intron,20.91,6.5E-08,106576823,LOC106576823,proto-oncogene tyrosine-protein kinase receptor Ret-like
NC_027308.1,80284539,Intron,23.42,6.5E-08,106612150,LOC106612150,disintegrin and metalloproteinase domain-containing protein 19-like
NW_012343443.1,38341,Exon,-21.06,6.6E-08,100380811,glutamate decarboxylase-like 1,glutamate decarboxylase like 1
NC_027306.1,8038708,Intron,21.15,6.7E-08,106608549,tbc1d14,TBC1 domain family member 14
NC_027318.1,1370590,Exon,-26.11,6.7E-08,106578280,LOC106578280,uncharacterized protein KIAA0556-like
NC_027310.1,73387825,P250,-24.83,6.7E-08,106563377,LOC106563377,erythropoietin-like
NC_027310.1,66862302,Intron,-26.28,6.8E-08,106563268,LOC106563268,astrotactin-2-like
NC_027306.1,29868801,Intron,-23.09,7.0E-08,106609097,LOC106609097,ankyrin repeat and BTB/POZ domain-containing protein BTBD11-A-like
NC_027324.1,13871240,P6K,21.09,7.1E-08,106586207,LOC106586207,collagen alpha-1(XXVIII) chain-like
NC_027319.1,55690028,Intron,25.05,7.3E-08,106580988,LOC106580988,breast carcinoma-amplified sequence 3-like
NC_027323.1,25002919,Exon,22.39,7.4E-08,106585448,LOC106585448,phosphatidylinositol 4-phosphate 5-kinase-like protein 1
NC_027308.1,41703443,Intron,24.94,7.4E-08,106611358,LOC106611358,potassium channel subfamily K member 2-like
NC_027315.1,8483443,Flanks,20.12,7.4E-08,106573118,cav2,caveolin 2
NC_027301.1,34450646,Intron,-21.84,7.5E-08,106581764,LOC106581764,PC3-like endoprotease variant B
NC_027303.1,66080874,Intron,-21.44,7.6E-08,106603768,st3gal4,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4"
NC_027314.1,81064703,Intron,25.27,7.7E-08,106572392,LOC106572392,calmodulin-binding transcription activator 1-like
NC_027317.1,21796073,Intron,22.32,8.0E-08,106577063,LOC106577063,muscarinic acetylcholine receptor M3-like
NC_027321.1,27219590,Intron,21.45,8.0E-08,106583093,LOC106583093,cadherin EGF LAG seven-pass G-type receptor 2-like
NC_027301.1,19904589,Intron,-27.94,8.2E-08,106579830,LOC106579830,triple functional domain protein-like
NC_027313.1,24643136,Exon,-24.29,8.2E-08,106569238,kiaa1217,KIAA1217 ortholog
NC_027306.1,23711579,P6K,-21.91,8.3E-08,106608959,LOC106608959,tudor domain-containing protein 7B-like
NC_027312.1,83652756,P250,20.02,8.4E-08,106568086,acaca,acetyl-CoA carboxylase alpha
NC_027318.1,12835800,Intron,20.5,8.5E-08,106578474,LOC106578474,negative regulator of reactive oxygen species-like
NC_027319.1,19131052,Exon,-23.33,8.5E-08,106579950,LOC106579950,myotubularin-related protein 3-like
NC_027301.1,27521948,Intron,-20.62,8.7E-08,106582734,LOC106582734,igLON family member 5-like
NC_027315.1,42461007,Intron,-22.34,8.8E-08,106573874,LOC106573874,KN motif and ankyrin repeat domain-containing protein 2-like
NC_027319.1,9871700,Intron,-20.16,9.0E-08,106580141,LOC106580141,EGF-like repeat and discoidin I-like domain-containing protein 3
NC_027323.1,34377209,Intron,-22.27,9.0E-08,106585765,LOC106585765,EGF-like repeat and discoidin I-like domain-containing protein 3
NC_027314.1,36987227,Intron,-24.16,9.4E-08,106571462,LOC106571462,tumor necrosis factor receptor superfamily member 21-like
NC_027318.1,30039284,Intron,-22.77,9.7E-08,106578691,LOC106578691,delta-type opioid receptor-like
NC_027304.1,31978550,Exon,21.37,9.8E-08,106604690,mgarp,mitochondria localized glutamic acid rich protein
NC_027300.1,54491377,Intron,22.53,9.8E-08,106605956,LOC106605956,synapse differentiation-inducing gene protein 1-like
NC_027326.1,8165727,Intron,-20.92,1.0E-07,106588461,LOC106588461,microtubule-actin cross-linking factor 1-like
NC_027312.1,35587514,P6K,-22.31,1.0E-07,100196885,hoxc12aa,homeobox protein HoxC12aa
NW_012343763.1,39983,Intron,-20.83,1.1E-07,106591332,LOC106591332,calcium/calmodulin-dependent protein kinase type II delta chain-like
NC_027300.1,35807285,Intron,21.49,1.1E-07,106602170,kiaa0586,KIAA0586 ortholog
NC_027319.1,50684825,P6K,24.14,1.1E-07,106580875,rasa2,RAS p21 protein activator 2
NC_027319.1,40050748,P6K,26.57,1.1E-07,106580709,LOC106580709,5-hydroxytryptamine receptor 1A-alpha-like
NC_027321.1,54837475,Intron,-21.34,1.1E-07,106583727,LOC106583727,metabotropic glutamate receptor 7-like
NC_027313.1,75742100,Intron,26.43,1.1E-07,106570417,LOC106570417,src-like-adapter
NC_027314.1,9144286,P6K,-22.06,1.1E-07,106570967,LOC106570967,bone morphogenetic protein 3-like
NC_027304.1,50431581,Flanks,22.54,1.1E-07,106605117,LOC106605117,ribonuclease ZC3H12A-like
NC_027320.1,49011597,Flanks,20.45,1.1E-07,106582441,LOC106582441,L-dopachrome tautomerase-like
NC_027305.1,25366290,Intron,20.29,1.1E-07,106606919,LOC106606919,leucine-rich repeat-containing protein 4B-like
NC_027301.1,2984525,Exon,-23.63,1.2E-07,106573719,LOC106573719,transmembrane protein 196-like
NC_027314.1,88258664,P6K,21.64,1.2E-07,100196244,LIM domain and actin binding 1,LIM domain and actin binding 1
NC_027318.1,54825936,Flanks,-24.45,1.2E-07,106579192,tbc1d24,TBC1 domain family member 24
NC_027301.1,71670593,P1K,27.75,1.2E-07,106595557,LOC106595557,zinc finger protein 239-like
NC_027309.1,102040127,Intron,-20.09,1.2E-07,106561580,inner mitochondrial membrane peptidase subunit 2,inner mitochondrial membrane peptidase subunit 2
NC_027314.1,32101450,P6K,22.94,1.2E-07,106571534,LOC106571534,cAMP-dependent protein kinase inhibitor beta-like
NC_027308.1,127295794,Flanks,25.49,1.2E-07,106613172,"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform-like, transcript variant X2","phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform-like"
NC_027302.1,9519292,Exon,-21.16,1.2E-07,106598420,LOC106598420,KN motif and ankyrin repeat domain-containing protein 2-like
